x,y,z1,z2,z3,z4
1.65,4.0,-129.5268,0.0115867,-0.0014351,-0.0101515
1.7,0.5,-129.4167,0.5710325,-0.5567732,-0.0142593
1.7,0.55,-129.4618,0.4204048,-0.406351,-0.0140538
1.7,0.6,-129.4949,0.3128053,-0.2989284,-0.0138768
1.7,0.65,-129.5192,0.2344719,-0.2207465,-0.0137254
1.7,0.7,-129.5372,0.1764948,-0.1629013,-0.0135935
1.7,0.75,-129.5505,0.1329541,-0.1194803,-0.0134737
1.7,0.8,-129.5601,0.0998282,-0.0864678,-0.0133603
1.7,0.85,-129.567,0.0743358,-0.0610845,-0.0132512
1.7,0.9,-129.5718,0.0545288,-0.0413794,-0.0131493
1.7,0.95,-129.575,0.0390229,-0.0259627,-0.0130602
1.7,1.0,-129.5769,0.0268237,-0.0138336,-0.0129901
1.7,1.05,-129.5777,0.0172028,-0.0042594,-0.0129433
1.7,1.1,-129.5777,0.0096204,0.003301,-0.0129214
1.7,1.15,-129.5771,0.0036658,0.0092572,-0.012923
1.7,1.2,-129.576,-0.0009753,0.0139201,-0.0129448
1.7,1.25,-129.5745,-0.0045491,0.0175316,-0.0129824
1.7,1.3,-129.5727,-0.0072497,0.020281,-0.0130313
1.7,1.35,-129.5707,-0.0092293,0.0223162,-0.0130869
1.7,1.4,-129.5685,-0.0106114,0.0237566,-0.0131451
1.7,1.45,-129.5662,-0.0114941,0.0246966,-0.0132024
1.7,1.5,-129.5639,-0.0119559,0.0252119,-0.013256
1.7,1.55,-129.5615,-0.0120633,0.0253667,-0.0133034
1.7,1.6,-129.5591,-0.0118724,0.0252153,-0.0133428
1.7,1.65,-129.5567,-0.0114314,0.0248044,-0.013373
1.7,1.7,-129.5544,-0.0107854,0.0241785,-0.0133931
1.7,1.75,-129.5522,-0.0099772,0.0233799,-0.0134026
1.7,1.8,-129.55,-0.0090452,0.0224467,-0.0134014
1.7,1.85,-129.5479,-0.0080246,0.0214143,-0.0133896
1.7,1.9,-129.546,-0.0069478,0.0203153,-0.0133675
1.7,1.95,-129.5441,-0.005843,0.0191786,-0.0133355
1.7,2.0,-129.5423,-0.0047326,0.0180269,-0.0132942
1.7,2.05,-129.5407,-0.0036342,0.0168784,-0.0132441
1.7,2.1,-129.5391,-0.0025616,0.0157475,-0.0131858
1.7,2.15,-129.5377,-0.0015254,0.0146452,-0.0131198
1.7,2.2,-129.5364,-0.0005325,0.0135793,-0.0130468
1.7,2.25,-129.5351,0.0004129,0.0125543,-0.0129673
1.7,2.3,-129.534,0.001309,0.0115729,-0.012882
1.7,2.35,-129.5329,0.0021546,0.0106368,-0.0127914
1.7,2.4,-129.532,0.0029488,0.0097473,-0.0126961
1.7,2.45,-129.5311,0.0036919,0.0089048,-0.0125968
1.7,2.5,-129.5303,0.004385,0.0081089,-0.0124939
1.7,2.55,-129.5296,0.0050301,0.0073579,-0.0123881
1.7,2.6,-129.5289,0.0056298,0.0066501,-0.0122799
1.7,2.65,-129.5283,0.0061862,0.0059836,-0.0121699
1.7,2.7,-129.5278,0.0067016,0.005357,-0.0120586
1.7,2.75,-129.5273,0.0071775,0.0047689,-0.0119464
1.7,2.8,-129.5269,0.0076156,0.0042182,-0.0118338
1.7,2.85,-129.5265,0.0080177,0.0037035,-0.0117212
1.7,2.9,-129.5262,0.0083857,0.0032233,-0.011609
1.7,2.95,-129.5259,0.0087215,0.0027762,-0.0114977
1.7,3.0,-129.5256,0.0090272,0.0023602,-0.0113875
1.7,3.05,-129.5254,0.0093048,0.0019738,-0.0112786
1.7,3.1,-129.5253,0.0095561,0.0016152,-0.0111713
1.7,3.15,-129.5251,0.0097827,0.0012831,-0.0110658
1.7,3.2,-129.525,0.0099863,0.000976,-0.0109624
1.7,3.25,-129.525,0.0101683,0.0006927,-0.0108611
1.7,3.3,-129.5249,0.0103303,0.0004319,-0.0107623
1.7,3.35,-129.5249,0.0104736,0.0001923,-0.0106659
1.7,3.4,-129.5249,0.0105994,-2.74e-05,-0.010572
1.7,3.45,-129.5249,0.0107091,-0.0002284,-0.0104806
1.7,3.5,-129.5249,0.0108036,-0.0004118,-0.0103918
1.7,3.55,-129.525,0.0108841,-0.0005785,-0.0103055
1.7,3.6,-129.525,0.0109518,-0.0007298,-0.010222
1.7,3.65,-129.5251,0.0110078,-0.0008666,-0.0101411
1.7,3.7,-129.5252,0.0110531,-0.0009901,-0.010063
1.7,3.75,-129.5253,0.0110888,-0.0011013,-0.0099874
1.7,3.8,-129.5254,0.0111157,-0.0012012,-0.0099144
1.7,3.85,-129.5255,0.0111344,-0.0012905,-0.0098439
1.7,3.9,-129.5256,0.0111456,-0.0013698,-0.0097758
1.7,3.95,-129.5258,0.01115,-0.0014399,-0.00971
1.7,4.0,-129.5259,0.0111481,-0.0015015,-0.0096466
1.75,0.5,-129.4154,0.5712346,-0.55699,-0.0142445
1.75,0.55,-129.4605,0.4205892,-0.4065402,-0.014049
1.75,0.6,-129.4936,0.3129704,-0.2990927,-0.0138776
1.75,0.65,-129.5179,0.2346166,-0.220891,-0.0137256
1.75,0.7,-129.5359,0.1766193,-0.1630336,-0.0135857
1.75,0.75,-129.5492,0.1330578,-0.1196077,-0.0134501
1.75,0.8,-129.5589,0.0999071,-0.0865946,-0.0133125
1.75,0.85,-129.5658,0.0743813,-0.0612098,-0.0131715
1.75,0.9,-129.5706,0.0545288,-0.0414981,-0.0130307
1.75,0.95,-129.5738,0.0389649,-0.0260673,-0.0128976
1.75,1.0,-129.5756,0.0266978,-0.0139175,-0.0127802
1.75,1.05,-129.5765,0.0170041,-0.004319,-0.012685
1.75,1.1,-129.5765,0.0093485,0.0032665,-0.012615
1.75,1.15,-129.5759,0.0033241,0.0092456,-0.0125698
1.75,1.2,-129.5748,-0.0013811,0.0139278,-0.0125467
1.75,1.25,-129.5733,-0.0050123,0.017554,-0.0125417
1.75,1.3,-129.5715,-0.0077632,0.0203137,-0.0125504
1.75,1.35,-129.5695,-0.0097865,0.0223547,-0.0125682
1.75,1.4,-129.5673,-0.0112059,0.0237972,-0.0125912
1.75,1.45,-129.565,-0.0121201,0.0247362,-0.012616
1.75,1.5,-129.5627,-0.0126081,0.0252478,-0.0126396
1.75,1.55,-129.5603,-0.012737,0.0253968,-0.0126598
1.75,1.6,-129.5579,-0.0125634,0.0252381,-0.0126746
1.75,1.65,-129.5555,-0.0121358,0.0248188,-0.012683
1.75,1.7,-129.5532,-0.0115,0.0241839,-0.0126838
1.75,1.75,-129.5509,-0.0106992,0.0233758,-0.0126766
1.75,1.8,-129.5488,-0.009772,0.0224332,-0.0126611
1.75,1.85,-129.5467,-0.0087541,0.0213914,-0.0126373
1.75,1.9,-129.5447,-0.0076781,0.0202835,-0.0126053
1.75,1.95,-129.5429,-0.0065725,0.0191381,-0.0125655
1.75,2.0,-129.5411,-0.00546,0.0179782,-0.0125182
1.75,2.05,-129.5395,-0.0043582,0.0168221,-0.0124638
1.75,2.1,-129.5379,-0.0032812,0.015684,-0.0124028
1.75,2.15,-129.5365,-0.0022395,0.0145752,-0.0123356
1.75,2.2,-129.5352,-0.0012404,0.0135032,-0.0122628
1.75,2.25,-129.5339,-0.0002879,0.0124727,-0.0121847
1.75,2.3,-129.5328,0.0006157,0.0114863,-0.012102
1.75,2.35,-129.5318,0.0014693,0.0105458,-0.0120151
1.75,2.4,-129.5308,0.0022721,0.0096524,-0.0119246
1.75,2.45,-129.5299,0.0030242,0.0088066,-0.0118309
1.75,2.5,-129.5292,0.0037266,0.0080078,-0.0117345
1.75,2.55,-129.5284,0.0043812,0.0072546,-0.0116359
1.75,2.6,-129.5278,0.0049905,0.0065451,-0.0115356
1.75,2.65,-129.5272,0.0055567,0.0058773,-0.0114341
1.75,2.7,-129.5267,0.0060819,0.0052498,-0.0113318
1.75,2.75,-129.5262,0.0065677,0.0046613,-0.011229
1.75,2.8,-129.5258,0.0070156,0.0041106,-0.0111262
1.75,2.85,-129.5254,0.0074275,0.0035962,-0.0110237
1.75,2.9,-129.5251,0.0078051,0.0031168,-0.0109219
1.75,2.95,-129.5248,0.0081503,0.0026707,-0.0108211
1.75,3.0,-129.5246,0.0084654,0.002256,-0.0107215
1.75,3.05,-129.5244,0.0087521,0.0018711,-0.0106233
1.75,3.1,-129.5242,0.0090124,0.0015142,-0.0105267
1.75,3.15,-129.5241,0.0092479,0.001184,-0.0104319
1.75,3.2,-129.524,0.00946,0.000879,-0.0103391
1.75,3.25,-129.524,0.0096503,0.000598,-0.0102484
1.75,3.3,-129.5239,0.0098203,0.0003396,-0.0101599
1.75,3.35,-129.5239,0.0099714,0.0001023,-0.0100738
1.75,3.4,-129.5239,0.010105,-0.000115,-0.0099899
1.75,3.45,-129.5239,0.0102221,-0.0003136,-0.0099085
1.75,3.5,-129.5239,0.0103238,-0.0004944,-0.0098293
1.75,3.55,-129.524,0.0104112,-0.0006586,-0.0097525
1.75,3.6,-129.5241,0.0104856,-0.0008073,-0.0096782
1.75,3.65,-129.5242,0.010548,-0.0009416,-0.0096063
1.75,3.7,-129.5243,0.0105995,-0.0010625,-0.0095369
1.75,3.75,-129.5244,0.0106412,-0.0011713,-0.0094698
1.75,3.8,-129.5245,0.0106739,-0.0012688,-0.0094051
1.75,3.85,-129.5246,0.0106983,-0.0013557,-0.0093425
1.75,3.9,-129.5247,0.010715,-0.0014328,-0.0092822
1.75,3.95,-129.5249,0.0107247,-0.0015007,-0.0092239
1.75,4.0,-129.525,0.0107279,-0.0015601,-0.0091678
1.8,0.5,-129.414,0.5710888,-0.5571839,-0.0139049
1.8,0.55,-129.4592,0.4204498,-0.4067095,-0.0137402
1.8,0.6,-129.4923,0.3128386,-0.2992429,-0.0135957
1.8,0.65,-129.5166,0.2344926,-0.2210291,-0.0134634
1.8,0.7,-129.5347,0.1765027,-0.1631683,-0.0133344
1.8,0.75,-129.5479,0.1329466,-0.1197467,-0.0131998
1.8,0.8,-129.5576,0.0997956,-0.0867418,-0.0130538
1.8,0.85,-129.5646,0.074259,-0.0613636,-0.0128954
1.8,0.9,-129.5694,0.0543812,-0.0416518,-0.0127294
1.8,0.95,-129.5726,0.0387766,-0.0262116,-0.012565
1.8,1.0,-129.5744,0.0264562,-0.0140437,-0.0124124
1.8,1.05,-129.5753,0.0167016,-0.0044213,-0.0122803
1.8,1.1,-129.5753,0.0089832,0.0031899,-0.0121731
1.8,1.15,-129.5747,0.0028982,0.0091935,-0.0120918
1.8,1.2,-129.5736,-0.0018627,0.0138969,-0.0120342
1.8,1.25,-129.5722,-0.0055435,0.0175401,-0.0119965
1.8,1.3,-129.5704,-0.0083375,0.0203121,-0.0119745
1.8,1.35,-129.5683,-0.0103975,0.0223613,-0.0119637
1.8,1.4,-129.5662,-0.0118479,0.0238083,-0.0119603
1.8,1.45,-129.5639,-0.0127878,0.0247485,-0.0119607
1.8,1.5,-129.5615,-0.0132967,0.0252588,-0.0119621
1.8,1.55,-129.5591,-0.0134423,0.0254046,-0.0119622
1.8,1.6,-129.5567,-0.0132817,0.025241,-0.0119593
1.8,1.65,-129.5543,-0.0128638,0.0248158,-0.0119519
1.8,1.7,-129.552,-0.0122349,0.0241741,-0.0119392
1.8,1.75,-129.5498,-0.0114384,0.0233588,-0.0119204
1.8,1.8,-129.5476,-0.0105135,0.0224088,-0.0118953
1.8,1.85,-129.5455,-0.009496,0.0213597,-0.0118637
1.8,1.9,-129.5436,-0.0084189,0.0202447,-0.0118257
1.8,1.95,-129.5417,-0.0073109,0.0190924,-0.0117814
1.8,2.0,-129.54,-0.0061948,0.017926,-0.0117311
1.8,2.05,-129.5383,-0.0050885,0.0167636,-0.0116751
1.8,2.1,-129.5368,-0.0040061,0.0156198,-0.0116136
1.8,2.15,-129.5354,-0.0029584,0.0145056,-0.0115472
1.8,2.2,-129.5341,-0.0019525,0.0134288,-0.0114762
1.8,2.25,-129.5328,-0.0009927,0.0123938,-0.0114011
1.8,2.3,-129.5317,-8.13e-05,0.0114035,-0.0113221
1.8,2.35,-129.5307,0.0007803,0.0104595,-0.0112398
1.8,2.4,-129.5297,0.0015916,0.009563,-0.0111546
1.8,2.45,-129.5289,0.0023523,0.0087146,-0.011067
1.8,2.5,-129.5281,0.0030635,0.0079138,-0.0109773
1.8,2.55,-129.5274,0.003727,0.0071589,-0.010886
1.8,2.6,-129.5267,0.0043453,0.0064481,-0.0107934
1.8,2.65,-129.5262,0.0049205,0.0057796,-0.0107001
1.8,2.7,-129.5256,0.0054547,0.0051516,-0.0106064
1.8,2.75,-129.5252,0.0059494,0.004563,-0.0105125
1.8,2.8,-129.5248,0.0064062,0.0040125,-0.0104188
1.8,2.85,-129.5244,0.0068268,0.0034988,-0.0103257
1.8,2.9,-129.5241,0.007213,0.0030203,-0.0102333
1.8,2.95,-129.5238,0.0075667,0.0025753,-0.010142
1.8,3.0,-129.5236,0.0078899,0.002162,-0.010052
1.8,3.05,-129.5234,0.0081848,0.0017786,-0.0099635
1.8,3.1,-129.5233,0.008453,0.0014234,-0.0098765
1.8,3.15,-129.5232,0.0086962,0.001095,-0.0097912
1.8,3.2,-129.5231,0.0089158,0.000792,-0.0097079
1.8,3.25,-129.523,0.0091133,0.0005131,-0.0096265
1.8,3.3,-129.523,0.0092903,0.0002569,-0.0095472
1.8,3.35,-129.523,0.0094482,2.19e-05,-0.0094701
1.8,3.4,-129.523,0.0095883,-0.0001932,-0.0093951
1.8,3.45,-129.523,0.0097118,-0.0003895,-0.0093222
1.8,3.5,-129.523,0.0098197,-0.0005681,-0.0092515
1.8,3.55,-129.5231,0.0099131,-0.00073,-0.009183
1.8,3.6,-129.5232,0.0099932,-0.0008764,-0.0091168
1.8,3.65,-129.5233,0.010061,-0.0010083,-0.0090527
1.8,3.7,-129.5234,0.0101178,-0.001127,-0.0089908
1.8,3.75,-129.5235,0.0101647,-0.0012335,-0.0089311
1.8,3.8,-129.5236,0.0102023,-0.0013288,-0.0088734
1.8,3.85,-129.5237,0.0102316,-0.0014137,-0.0088178
1.8,3.9,-129.5239,0.0102529,-0.0014887,-0.0087641
1.8,3.95,-129.524,0.010267,-0.0015546,-0.0087123
1.8,4.0,-129.5242,0.0102745,-0.0016121,-0.0086624
1.85,0.5,-129.4128,0.5706267,-0.5573408,-0.0132859
1.85,0.55,-129.4579,0.4200058,-0.4068438,-0.0131619
1.85,0.6,-129.491,0.3124178,-0.2993633,-0.0130545
1.85,0.65,-129.5154,0.2340986,-0.2211455,-0.0129531
1.85,0.7,-129.5334,0.1761372,-0.1632905,-0.0128467
1.85,0.75,-129.5467,0.1326085,-0.1198829,-0.0127256
1.85,0.8,-129.5564,0.0994794,-0.0868954,-0.012584
1.85,0.85,-129.5634,0.0739536,-0.0615324,-0.0124212
1.85,0.9,-129.5682,0.0540705,-0.0418278,-0.0122427
1.85,0.95,-129.5714,0.0384427,-0.0263837,-0.012059
1.85,1.0,-129.5733,0.0260835,-0.0142008,-0.0118826
1.85,1.05,-129.5742,0.0162798,-0.0045557,-0.011724
1.85,1.1,-129.5742,0.0085083,0.0030815,-0.0115898
1.85,1.15,-129.5736,0.0023711,0.0091108,-0.011482
1.85,1.2,-129.5725,-0.002438,0.013837,-0.0113989
1.85,1.25,-129.571,-0.0061613,0.0174987,-0.0113373
1.85,1.3,-129.5693,-0.008992,0.0202849,-0.0112929
1.85,1.35,-129.5672,-0.0110829,0.0223442,-0.0112613
1.85,1.4,-129.5651,-0.0125589,0.0237975,-0.0112386
1.85,1.45,-129.5628,-0.0135195,0.024741,-0.0112215
1.85,1.5,-129.5604,-0.0140449,0.025252,-0.011207
1.85,1.55,-129.558,-0.0142033,0.0253964,-0.0111931
1.85,1.6,-129.5556,-0.0140521,0.0252298,-0.0111777
1.85,1.65,-129.5532,-0.0136409,0.0248005,-0.0111595
1.85,1.7,-129.5509,-0.0130162,0.0241539,-0.0111377
1.85,1.75,-129.5487,-0.0122218,0.0233333,-0.0111114
1.85,1.8,-129.5465,-0.0112972,0.0223776,-0.0110804
1.85,1.85,-129.5445,-0.0102785,0.0213228,-0.0110442
1.85,1.9,-129.5425,-0.0091989,0.020202,-0.011003
1.85,1.95,-129.5406,-0.0080873,0.0190442,-0.0109568
1.85,2.0,-129.5389,-0.0069667,0.0178725,-0.0109057
1.85,2.05,-129.5373,-0.0058551,0.0167051,-0.0108499
1.85,2.1,-129.5357,-0.0047667,0.0155566,-0.0107898
1.85,2.15,-129.5343,-0.0037125,0.0144381,-0.0107256
1.85,2.2,-129.533,-0.0026996,0.0133573,-0.0106576
1.85,2.25,-129.5318,-0.0017324,0.0123187,-0.0105862
1.85,2.3,-129.5307,-0.0008133,0.0113251,-0.0105118
1.85,2.35,-129.5297,5.62e-05,0.0103783,-0.0104346
1.85,2.4,-129.5287,0.0008756,0.0094795,-0.0103552
1.85,2.45,-129.5279,0.0016446,0.0086292,-0.0102738
1.85,2.5,-129.5271,0.0023641,0.0078267,-0.0101908
1.85,2.55,-129.5264,0.0030361,0.0070706,-0.0101067
1.85,2.6,-129.5257,0.0036627,0.006359,-0.0100217
1.85,2.65,-129.5252,0.0042462,0.00569,-0.0099362
1.85,2.7,-129.5247,0.0047886,0.0050619,-0.0098505
1.85,2.75,-129.5242,0.0052915,0.0044735,-0.009765
1.85,2.8,-129.5238,0.0057563,0.0039234,-0.0096798
1.85,2.85,-129.5235,0.0061848,0.0034103,-0.0095952
1.85,2.9,-129.5232,0.0065786,0.0029328,-0.0095115
1.85,2.95,-129.5229,0.0069398,0.002489,-0.0094289
1.85,3.0,-129.5227,0.0072704,0.0020771,-0.0093476
1.85,3.05,-129.5225,0.0075725,0.0016952,-0.0092677
1.85,3.1,-129.5224,0.0078553,0.0013399,-0.0091952
1.85,3.15,-129.5223,0.0080976,0.001015,-0.0091127
1.85,3.2,-129.5222,0.0083238,0.0007139,-0.0090377
1.85,3.25,-129.5221,0.0085276,0.000437,-0.0089647
1.85,3.3,-129.5221,0.0087107,0.0001828,-0.0088935
1.85,3.35,-129.5221,0.0088745,-5.01e-05,-0.0088244
1.85,3.4,-129.5221,0.0090204,-0.0002631,-0.0087572
1.85,3.45,-129.5222,0.0091494,-0.0004574,-0.008692
1.85,3.5,-129.5222,0.0092627,-0.000634,-0.0086287
1.85,3.55,-129.5223,0.0093613,-0.0007938,-0.0085675
1.85,3.6,-129.5224,0.0094462,-0.000938,-0.0085082
1.85,3.65,-129.5224,0.0095188,-0.0010678,-0.008451
1.85,3.7,-129.5226,0.0095802,-0.0011844,-0.0083957
1.85,3.75,-129.5227,0.0096314,-0.001289,-0.0083424
1.85,3.8,-129.5228,0.0096733,-0.0013823,-0.0082909
1.85,3.85,-129.5229,0.0097067,-0.0014653,-0.0082413
1.85,3.9,-129.5231,0.009732,-0.0015386,-0.0081934
1.85,3.95,-129.5232,0.00975,-0.0016027,-0.0081472
1.85,4.0,-129.5234,0.0097611,-0.0016583,-0.0081027
1.9,0.5,-129.4115,0.5699685,-0.5574526,-0.0125159
1.9,0.55,-129.4567,0.4193748,-0.4069353,-0.0124395
1.9,0.6,-129.4898,0.3118219,-0.2994456,-0.0123763
1.9,0.65,-129.5142,0.2335441,-0.2212307,-0.0123134
1.9,0.7,-129.5322,0.1756281,-0.1633899,-0.0122382
1.9,0.75,-129.5455,0.1321453,-0.1200047,-0.0121406
1.9,0.8,-129.5552,0.0990577,-0.0870432,-0.0120145
1.9,0.85,-129.5622,0.0735629,-0.0617037,-0.0118591
1.9,0.9,-129.5671,0.053694,-0.0420141,-0.0116798
1.9,0.95,-129.5703,0.0380602,-0.0265722,-0.011488
1.9,1.0,-129.5722,0.0256764,-0.0143784,-0.0112979
1.9,1.05,-129.5731,0.0158349,-0.0047124,-0.0111224
1.9,1.1,-129.5732,0.0080193,0.0029507,-0.01097
1.9,1.15,-129.5726,0.0018376,0.0090062,-0.0108438
1.9,1.2,-129.5715,-0.0030129,0.0137562,-0.0107432
1.9,1.25,-129.57,-0.0067728,0.0174378,-0.0106649
1.9,1.3,-129.5682,-0.0096347,0.0202396,-0.0106049
1.9,1.35,-129.5662,-0.0117514,0.0223103,-0.0105589
1.9,1.4,-129.564,-0.0132484,0.0237714,-0.010523
1.9,1.45,-129.5617,-0.0142256,0.0247196,-0.0104939
1.9,1.5,-129.5594,-0.0147639,0.0252327,-0.0104688
1.9,1.55,-129.557,-0.0149318,0.0253773,-0.0104454
1.9,1.6,-129.5546,-0.0147874,0.0252093,-0.0104218
1.9,1.65,-129.5522,-0.0143804,0.0247773,-0.0103969
1.9,1.7,-129.5499,-0.0137578,0.0241273,-0.0103694
1.9,1.75,-129.5477,-0.0129638,0.0233026,-0.0103388
1.9,1.8,-129.5455,-0.012038,0.0223425,-0.0103045
1.9,1.85,-129.5434,-0.0110168,0.0212832,-0.0102663
1.9,1.9,-129.5415,-0.0099337,0.0201579,-0.0102241
1.9,1.95,-129.5396,-0.0088177,0.0189956,-0.0101778
1.9,2.0,-129.5379,-0.0076919,0.0178195,-0.0101276
1.9,2.05,-129.5363,-0.0065745,0.0166481,-0.0100735
1.9,2.1,-129.5348,-0.0054798,0.0154957,-0.0100159
1.9,2.15,-129.5333,-0.0044187,0.0143736,-0.0099549
1.9,2.2,-129.532,-0.0033988,0.0132895,-0.0098907
1.9,2.25,-129.5308,-0.0024242,0.0122481,-0.0098238
1.9,2.3,-129.5297,-0.0014975,0.0112519,-0.0097543
1.9,2.35,-129.5287,-0.0006202,0.0103028,-0.0096826
1.9,2.4,-129.5278,0.0002069,0.0094021,-0.009609
1.9,2.45,-129.5269,0.0009837,0.0085502,-0.009534
1.9,2.5,-129.5262,0.0017111,0.0077465,-0.0094576
1.9,2.55,-129.5255,0.0023909,0.0069895,-0.0093804
1.9,2.6,-129.5248,0.0030252,0.0062774,-0.0093026
1.9,2.65,-129.5243,0.0036164,0.0056081,-0.0092246
1.9,2.7,-129.5238,0.0041663,0.0049801,-0.0091465
1.9,2.75,-129.5233,0.0046766,0.004392,-0.0090687
1.9,2.8,-129.5229,0.0051488,0.0038424,-0.0089913
1.9,2.85,-129.5226,0.0055844,0.0033302,-0.0089146
1.9,2.9,-129.5223,0.0059852,0.0028537,-0.0088389
1.9,2.95,-129.5221,0.0063531,0.0024111,-0.0087642
1.9,3.0,-129.5219,0.0066902,0.0020005,-0.0086908
1.9,3.05,-129.5217,0.0069987,0.00162,-0.0086187
1.9,3.1,-129.5215,0.0072801,0.001268,-0.0085482
1.9,3.15,-129.5214,0.007536,0.000943,-0.0084791
1.9,3.2,-129.5214,0.007768,0.0006437,-0.0084117
1.9,3.25,-129.5213,0.0079774,0.0003686,-0.008346
1.9,3.3,-129.5213,0.0081658,0.0001163,-0.0082822
1.9,3.35,-129.5213,0.0083348,-0.0001147,-0.0082201
1.9,3.4,-129.5213,0.0084857,-0.0003259,-0.0081598
1.9,3.45,-129.5214,0.0086196,-0.0005183,-0.0081013
1.9,3.5,-129.5214,0.0087376,-0.0006929,-0.0080447
1.9,3.55,-129.5215,0.0088407,-0.0008508,-0.0079898
1.9,3.6,-129.5216,0.0089299,-0.0009931,-0.0079368
1.9,3.65,-129.5217,0.0090066,-0.001121,-0.0078856
1.9,3.7,-129.5218,0.009072,-0.0012358,-0.0078361
1.9,3.75,-129.5219,0.009127,-0.0013385,-0.0077884
1.9,3.8,-129.522,0.0091726,-0.0014302,-0.0077424
1.9,3.85,-129.5222,0.0092095,-0.0015114,-0.007698
1.9,3.9,-129.5223,0.0092383,-0.001583,-0.0076552
1.9,3.95,-129.5225,0.0092595,-0.0016455,-0.0076139
1.9,4.0,-129.5226,0.0092738,-0.0016996,-0.0075741
1.95,0.5,-129.4104,0.5691813,-0.5575135,-0.0116678
1.95,0.55,-129.4556,0.4186211,-0.4069777,-0.0116433
1.95,0.6,-129.4887,0.3111126,-0.2994832,-0.0116293
1.95,0.65,-129.5131,0.2328884,-0.2212774,-0.0116109
1.95,0.7,-129.5311,0.1750321,-0.1634576,-0.0115745
1.95,0.75,-129.5444,0.1316115,-0.120102,-0.0115095
1.95,0.8,-129.5541,0.0985833,-0.087174,-0.0114092
1.95,0.85,-129.5611,0.0731385,-0.0618663,-0.0112722
1.95,0.9,-129.566,0.0533028,-0.0421999,-0.0111029
1.95,0.95,-129.5692,0.0376801,-0.0267672,-0.0109129
1.95,1.0,-129.5712,0.0252853,-0.0145673,-0.010718
1.95,1.05,-129.5721,0.0154166,-0.004883,-0.0105335
1.95,1.1,-129.5721,0.007565,0.0028049,-0.0103699
1.95,1.15,-129.5716,0.0013451,0.008887,-0.0102321
1.95,1.2,-129.5705,-0.0035412,0.0136613,-0.01012
1.95,1.25,-129.569,-0.0073328,0.0173637,-0.0100308
1.95,1.3,-129.5673,-0.0102213,0.020182,-0.0099607
1.95,1.35,-129.5652,-0.0123599,0.0222652,-0.0099053
1.95,1.4,-129.5631,-0.0138741,0.0237351,-0.0098609
1.95,1.45,-129.5608,-0.0148649,0.024689,-0.0098241
1.95,1.5,-129.5584,-0.0154131,0.0252054,-0.0097922
1.95,1.55,-129.556,-0.0155882,0.0253511,-0.0097628
1.95,1.6,-129.5536,-0.0154483,0.0251827,-0.0097344
1.95,1.65,-129.5513,-0.0150438,0.0247493,-0.0097054
1.95,1.7,-129.549,-0.0144219,0.0240968,-0.0096749
1.95,1.75,-129.5467,-0.013627,0.0232692,-0.0096421
1.95,1.8,-129.5446,-0.0126991,0.0223058,-0.0096066
1.95,1.85,-129.5425,-0.0116747,0.0212429,-0.0095681
1.95,1.9,-129.5406,-0.0105875,0.020114,-0.0095264
1.95,1.95,-129.5387,-0.0094666,0.018948,-0.0094813
1.95,2.0,-129.537,-0.0083354,0.0177684,-0.009433
1.95,2.05,-129.5354,-0.0072119,0.0165936,-0.0093816
1.95,2.1,-129.5338,-0.0061108,0.015438,-0.0093272
1.95,2.15,-129.5324,-0.005043,0.014313,-0.0092699
1.95,2.2,-129.5311,-0.0040161,0.0132262,-0.0092101
1.95,2.25,-129.5299,-0.0030343,0.0121822,-0.0091479
1.95,2.3,-129.5288,-0.0021003,0.0111839,-0.0090836
1.95,2.35,-129.5278,-0.0012155,0.010233,-0.0090174
1.95,2.4,-129.5269,-0.000381,0.0093308,-0.0089497
1.95,2.45,-129.5261,0.0004032,0.0084776,-0.0088808
1.95,2.5,-129.5253,0.0011379,0.007673,-0.0088109
1.95,2.55,-129.5246,0.001825,0.0069154,-0.0087404
1.95,2.6,-129.524,0.0024665,0.0062029,-0.0086695
1.95,2.65,-129.5234,0.0030647,0.0055336,-0.0085984
1.95,2.7,-129.5229,0.0036216,0.0049058,-0.0085274
1.95,2.75,-129.5225,0.0041387,0.004318,-0.0084568
1.95,2.8,-129.5221,0.0046175,0.0037691,-0.0083866
1.95,2.85,-129.5218,0.0050596,0.0032576,-0.0083172
1.95,2.9,-129.5215,0.0054666,0.0027821,-0.0082488
1.95,2.95,-129.5213,0.0058406,0.0023407,-0.0081813
1.95,3.0,-129.5211,0.0061836,0.0019314,-0.0081151
1.95,3.05,-129.5209,0.0064978,0.0015523,-0.0080501
1.95,3.1,-129.5208,0.0067848,0.0012017,-0.0079866
1.95,3.15,-129.5207,0.0070461,0.0008783,-0.0079244
1.95,3.2,-129.5206,0.0072832,0.0005806,-0.0078638
1.95,3.25,-129.5206,0.0074976,0.0003072,-0.0078048
1.95,3.3,-129.5205,0.0076909,5.66e-05,-0.0077475
1.95,3.35,-129.5205,0.0078645,-0.0001727,-0.0076917
1.95,3.4,-129.5206,0.0080198,-0.0003821,-0.0076376
1.95,3.45,-129.5206,0.0081581,-0.0005728,-0.0075852
1.95,3.5,-129.5207,0.0082802,-0.0007457,-0.0075344
1.95,3.55,-129.5208,0.0083872,-0.0009019,-0.0074852
1.95,3.6,-129.5208,0.0084802,-0.0010425,-0.0074377
1.95,3.65,-129.521,0.0085606,-0.0011687,-0.0073918
