x,y,z,force1_x,force2_x,force3_x
2.7,3.6,-100.763963017,0.006885927,0.000362299,-0.007248226
2.7,3.65,-100.763930695,0.006927373,0.000322609,-0.007249982
2.7,3.7,-100.76390192,0.006964406,0.00028718,-0.007251586
2.7,3.75,-100.763876304,0.006997396,0.000255657,-0.007253053
2.7,3.8,-100.763853495,0.007026684,0.000227712,-0.007254396
2.7,3.85,-100.763833172,0.007052663,0.000202967,-0.00725563
2.7,3.9,-100.763815052,0.007075783,0.000180983,-0.007256766
2.7,3.95,-100.763798898,0.007096485,0.000161328,-0.007257813
2.7,4.0,-100.763784503,0.007115116,0.000143663,-0.007258779
2.75,0.5,-100.86228144,0.423556438,-0.423532229,-2.421e-05
2.75,0.55,-100.894780757,0.273298133,-0.273245661,-5.2472e-05
2.75,0.6,-100.915295685,0.167066217,-0.166987317,-7.89e-05
2.75,0.65,-100.927281098,0.090972168,-0.090867091,-0.000105077
2.75,0.7,-100.93312895,0.035988392,-0.035858088,-0.000130304
2.75,0.75,-100.934529777,-0.0039329,0.00408781,-0.00015491
2.75,0.8,-100.932699039,-0.032937457,0.033115933,-0.000178476
2.75,0.85,-100.928523538,-0.053920865,0.054122034,-0.000201169
2.75,0.9,-100.921810756,-0.068221951,0.068691199,-0.000469248
2.75,0.95,-100.914794151,-0.078627317,0.079186002,-0.000558685
2.75,1.0,-100.906952761,-0.085647493,0.086306229,-0.000658736
2.75,1.1,-100.890446967,-0.094014938,0.094308596,-0.000293658
2.75,1.15,-100.881467743,-0.095232196,0.095541043,-0.000308847
2.75,1.2,-100.872427803,-0.09532121,0.095644281,-0.00032307
2.75,1.25,-100.863420716,-0.094547963,0.094884275,-0.000336312
2.75,1.3,-100.854518538,-0.092966099,0.09339086,-0.000424761
2.75,1.35,-100.845804764,-0.090012393,0.090963417,-0.000951024
2.75,1.4,-100.83735183,-0.086096492,0.087764986,-0.001668495
2.75,1.45,-100.829275331,-0.080628549,0.083129778,-0.00250123
2.75,1.5,-100.821687257,-0.074127613,0.077184003,-0.00305639
2.75,1.55,-100.814724338,-0.066550447,0.070124491,-0.003574044
2.75,1.6,-100.80843814,-0.058952478,0.062964012,-0.004011534
2.75,1.65,-100.802816368,-0.051716526,0.056098196,-0.00438167
2.75,1.7,-100.797822939,-0.0449831,0.049680022,-0.004696922
2.75,1.75,-100.793411958,-0.038810438,0.043776416,-0.004965978
2.75,1.8,-100.789533362,-0.033217125,0.038412864,-0.005195739
2.75,1.85,-100.786135907,-0.028198919,0.033590774,-0.005391855
2.75,1.9,-100.783169036,-0.023736454,0.029294914,-0.005558459
2.75,1.95,-100.780584279,-0.019797892,0.025497049,-0.005699156
2.75,2.0,-100.778336252,-0.01634309,0.022160751,-0.005817661
2.75,2.05,-100.776383255,-0.013327577,0.019245007,-0.00591743
2.75,2.1,-100.77468759,-0.010705562,0.016706602,-0.00600104
2.75,2.15,-100.773215631,-0.008431981,0.014502778,-0.006070797
2.75,2.2,-100.771937694,-0.006464278,0.012593301,-0.006129023
2.75,2.25,-100.770827746,-0.004763253,0.010940988,-0.006177735
2.75,2.3,-100.769863116,-0.003293611,0.009512034,-0.006218423
2.75,2.35,-100.769024146,-0.002024017,0.008276468,-0.006252451
2.75,2.4,-100.768293825,-0.000927079,0.007208177,-0.006281098
2.75,2.45,-100.767657451,2.1025e-05,0.006284328,-0.006305354
2.75,2.5,-100.767102342,0.000840987,0.005484945,-0.006325933
2.75,2.55,-100.766617571,0.001550682,0.004792825,-0.006343507
2.75,2.6,-100.766193717,0.002165385,0.004193264,-0.006358649
2.75,2.65,-100.765822646,0.002698182,0.003673572,-0.006371754
2.75,2.7,-100.765497349,0.003160537,0.003222605,-0.006383142
2.75,2.75,-100.765211804,0.003562463,0.002830645,-0.006393108
2.75,2.8,-100.764960836,0.003912397,0.002489491,-0.006401888
2.75,2.85,-100.764739976,0.004217373,0.002192278,-0.006409651
2.75,2.9,-100.764545358,0.004483442,0.001933107,-0.006416549
2.75,2.95,-100.764373641,0.00471598,0.001706736,-0.006422717
2.75,3.0,-100.764221946,0.004919721,0.001508535,-0.006428256
2.75,3.05,-100.764087804,0.005098628,0.001334619,-0.006433247
2.75,3.1,-100.763969076,0.005255921,0.00118184,-0.006437761
2.75,3.15,-100.763863885,0.005394282,0.001047581,-0.006441863
2.75,3.2,-100.763770601,0.005516104,0.000929495,-0.006445599
2.75,3.25,-100.763687797,0.005623625,0.000825387,-0.006449012
2.75,3.3,-100.763614247,0.005718825,0.000733311,-0.006452136
2.75,3.35,-100.763548891,0.005803283,0.000651712,-0.006454995
2.75,3.4,-100.763490798,0.0058782,0.000579413,-0.006457612
2.75,3.45,-100.763439136,0.005944566,0.000515442,-0.006460008
2.75,3.5,-100.763393161,0.006003336,0.000458866,-0.006462202
2.75,3.55,-100.763352221,0.006055488,0.000408724,-0.006464212
2.75,3.6,-100.76331575,0.006101954,0.000364098,-0.006466052
2.75,3.65,-100.763283265,0.006143481,0.000324253,-0.006467733
2.75,3.7,-100.76325434,0.006180589,0.000288681,-0.00646927
2.75,3.75,-100.763228588,0.006213644,0.000257029,-0.006470673
2.75,3.8,-100.763205655,0.006242988,0.00022897,-0.006471957
2.75,3.85,-100.763185218,0.006269013,0.000204123,-0.006473135
2.75,3.9,-100.763166994,0.006292171,0.000182047,-0.006474218
2.75,3.95,-100.763150742,0.006312907,0.000162308,-0.006475215
2.75,4.0,-100.76313626,0.006331567,0.000144563,-0.00647613
2.8,0.5,-100.862274846,0.42361811,-0.423506639,-0.00011147
2.8,0.55,-100.894771777,0.273355131,-0.273221193,-0.000133938
2.8,0.6,-100.915284398,0.167119106,-0.166963561,-0.000155545
2.8,0.7,-100.933113259,0.036033105,-0.035835284,-0.000197821
2.8,0.75,-100.934512034,-0.003891941,0.004109803,-0.000217862
2.8,0.85,-100.928501819,-0.053885467,0.054141624,-0.000256157
2.8,0.9,-100.921770135,-0.068375546,0.068768873,-0.000393327
2.8,0.95,-100.914745739,-0.078804139,0.079273327,-0.000469188
2.8,1.0,-100.906895618,-0.085849462,0.086403814,-0.000554352
2.8,1.05,-100.899214889,-0.091295335,0.091612554,-0.000317219
2.8,1.1,-100.890417417,-0.093992322,0.094322543,-0.000330222
2.8,1.15,-100.881436959,-0.095212196,0.095554081,-0.000341886
2.8,1.2,-100.872395857,-0.095303614,0.095656413,-0.000352798
2.8,1.25,-100.863387603,-0.094532068,0.094895459,-0.000363391
2.8,1.4,-100.83722632,-0.0875866,0.088592635,-0.001006036
2.8,1.45,-100.829056693,-0.081589592,0.083696094,-0.002106502
2.8,1.5,-100.82141821,-0.075070652,0.077718124,-0.002647472
2.8,1.55,-100.814408318,-0.067456471,0.07058081,-0.003124339
2.8,1.6,-100.808082619,-0.05982303,0.063346772,-0.003523743
2.8,1.65,-100.802427519,-0.052563485,0.05642311,-0.003859625
2.8,1.7,-100.797405692,-0.045811998,0.049957442,-0.004145445
2.8,1.75,-100.792970464,-0.039623418,0.044013242,-0.004389824
2.8,1.8,-100.789071183,-0.03401644,0.038614794,-0.004598354
2.8,1.85,-100.785656098,-0.028986969,0.033762788,-0.004775819
2.8,1.9,-100.78267423,-0.024514196,0.029440912,-0.004926715
2.8,1.95,-100.780076778,-0.020565455,0.025620269,-0.005054814
2.8,2.0,-100.777818056,-0.017101492,0.022264447,-0.005162955
2.8,2.05,-100.775856062,-0.014078372,0.019332215,-0.005253843
2.8,2.1,-100.774152838,-0.011449526,0.016779723,-0.005330196
2.8,2.15,-100.77267456,-0.009169511,0.014563809,-0.005394299
2.8,2.2,-100.771391348,-0.007196384,0.012644241,-0.005447857
2.8,2.25,-100.77027699,-0.005491083,0.010983657,-0.005492573
2.8,2.3,-100.769308663,-0.004017709,0.009547809,-0.0055301
2.8,2.35,-100.768466592,-0.002744776,0.008306483,-0.005561707
2.8,2.4,-100.767733666,-0.001645195,0.007233515,-0.00558832
2.8,2.45,-100.767095085,-0.000695031,0.006305879,-0.005610848
2.8,2.5,-100.766538091,0.000126762,0.005503341,-0.005630104
2.8,2.55,-100.766051707,0.000838039,0.004808593,-0.005646631
2.8,2.6,-100.76562647,0.001453955,0.004206887,-0.005660842
2.8,2.65,-100.765254198,0.001987728,0.003685418,-0.005673146
2.8,2.7,-100.764927856,0.002450955,0.00323294,-0.005683896
2.8,2.75,-100.764641396,0.002853597,0.002839712,-0.005693309
2.8,2.8,-100.764389624,0.003204084,0.002497497,-0.005701581
2.8,2.85,-100.76416805,0.003509519,0.00219938,-0.0057089
2.8,2.9,-100.763972799,0.003775979,0.001939433,-0.005715411
2.8,2.95,-100.763800515,0.004008822,0.001712399,-0.005721221
2.8,3.0,-100.763648316,0.0042128,0.001513629,-0.005726429
2.8,3.05,-100.763513716,0.004391902,0.001339215,-0.005731117
2.8,3.1,-100.763394573,0.004549352,0.001186003,-0.005735355
2.8,3.15,-100.763289008,0.00468783,0.001051366,-0.005739196
2.8,3.2,-100.763195382,0.004809743,0.000932949,-0.005742692
2.8,3.25,-100.763112265,0.004917339,0.000828546,-0.005745885
2.8,3.3,-100.76303843,0.005012604,0.000736203,-0.005748807
2.8,3.35,-100.762972813,0.005097121,0.000654362,-0.005751482
2.8,3.4,-100.762914479,0.005172098,0.000581841,-0.005753938
2.8,3.45,-100.762862598,0.005238522,0.000517667,-0.00575619
2.8,3.5,-100.762816421,0.005297349,0.000460907,-0.005758256
2.8,3.55,-100.762775295,0.005349559,0.000410595,-0.005760155
2.8,3.6,-100.762738656,0.005396084,0.000365812,-0.005761897
2.8,3.65,-100.762706017,0.005437672,0.00032582,-0.005763492
2.8,3.7,-100.762676949,0.005474839,0.000290113,-0.005764952
2.8,3.75,-100.762651069,0.005507948,0.000258338,-0.005766286
2.8,3.8,-100.762628017,0.005537338,0.000230168,-0.005767506
2.8,3.85,-100.762607471,0.005563402,0.000205224,-0.005768626
2.8,3.9,-100.762589147,0.005586594,0.00018306,-0.005769654
2.8,3.95,-100.762572803,0.005607362,0.000163239,-0.005770601
2.8,4.0,-100.762558236,0.005626054,0.000145417,-0.005771471
2.85,0.5,-100.862260789,0.423669634,-0.423486406,-0.000183228
2.85,0.55,-100.89475595,0.273402193,-0.273201637,-0.000200556
2.85,0.6,-100.915266737,0.167162184,-0.166944197,-0.000217987
2.85,0.65,-100.927248151,0.091059855,-0.090824413,-0.000235442
2.85,0.7,-100.933091988,0.036069224,-0.035816159,-0.000253065
2.85,0.75,-100.934488918,-0.003857941,0.004128235,-0.000270294
2.85,0.8,-100.932654359,-0.032867167,0.033154162,-0.000286996
2.85,0.85,-100.928475394,-0.05385555,0.054157723,-0.000302172
2.85,0.9,-100.921735865,-0.068500113,0.068834561,-0.000334448
2.85,0.95,-100.914704871,-0.078948905,0.079347413,-0.000398509
2.85,1.0,-100.90684733,-0.086016184,0.086486854,-0.00047067
2.85,1.1,-100.890384788,-0.093972751,0.0943334,-0.00036065
2.85,1.15,-100.881403239,-0.095194175,0.095564137,-0.000369961
2.85,1.2,-100.872361263,-0.095287706,0.095665666,-0.00037796
2.85,1.25,-100.863352279,-0.09451854,0.094903891,-0.000385351
2.85,1.3,-100.854447793,-0.093090513,0.093482579,-0.000392066
2.85,1.4,-100.837157664,-0.088725305,0.08919389,-0.000468585
2.85,1.5,-100.8211853,-0.075919461,0.078210391,-0.002290929
2.85,1.55,-100.814132269,-0.068271121,0.070998354,-0.002727234
2.85,1.6,-100.807770511,-0.060604055,0.063695188,-0.003091133
2.85,1.65,-100.802085148,-0.053321074,0.056717396,-0.003396322
2.85,1.7,-100.797037639,-0.046553495,0.050208322,-0.003654828
2.85,1.75,-100.792580462,-0.040352633,0.044227916,-0.003875283
2.85,1.8,-100.788662415,-0.034734,0.038798012,-0.004064012
2.85,1.85,-100.785231347,-0.029693415,0.033918526,-0.004225111
2.85,1.9,-100.782235907,-0.025211181,0.029573125,-0.004361945
2.85,1.95,-100.779626931,-0.021254501,0.025732491,-0.00447799
2.85,2.0,-100.777358447,-0.017782763,0.022359237,-0.004576474
2.85,2.05,-100.775388232,-0.014752114,0.019411814,-0.0046597
2.85,2.1,-100.773678113,-0.012116945,0.016846488,-0.004729543
2.85,2.15,-100.772194043,-0.009831825,0.014619868,-0.004788042
2.85,2.2,-100.770905976,-0.00785398,0.012691198,-0.004837218
2.85,2.25,-100.769787557,-0.006144379,0.011022931,-0.004878553
2.85,2.3,-100.768815826,-0.004667612,0.009580808,-0.004913195
2.85,2.35,-100.76797089,-0.003392035,0.008334381,-0.004942346
2.85,2.4,-100.767235533,-0.002290034,0.007257149,-0.004967115
2.85,2.45,-100.76659489,-0.001337738,0.006325966,-0.004988228
2.85,2.5,-100.766036139,-0.000514325,0.00552055,-0.005006225
2.85,2.55,-100.765548248,0.000198236,0.004823432,-0.005021668
2.85,2.6,-100.765121704,0.000815339,0.00421971,-0.005035049
2.85,2.65,-100.7647483,0.001350117,0.003696551,-0.005046668
2.85,2.7,-100.764420975,0.001814093,0.003242684,-0.005056777
2.85,2.75,-100.764133653,0.002217355,0.002848281,-0.005065636
2.85,2.8,-100.763881119,0.002568407,0.00250505,-0.005073457
2.85,2.85,-100.763658875,0.0028743,0.00220607,-0.005080371
2.85,2.9,-100.763463027,0.003141104,0.001945396,-0.0050865
2.85,2.95,-100.763290209,0.003374235,0.001717734,-0.005091969
2.85,3.0,-100.763137531,0.003578459,0.001518415,-0.005096874
2.85,3.05,-100.763002503,0.003757751,0.001343527,-0.005101278
2.85,3.1,-100.762882972,0.003915343,0.001189904,-0.005105246
2.85,3.15,-100.762777057,0.004053932,0.001054907,-0.005108839
2.85,3.2,-100.762683111,0.004175931,0.000936174,-0.005112105
2.85,3.25,-100.762599704,0.004283588,0.000831493,-0.005115081
2.85,3.3,-100.7625256,0.004378899,0.000738901,-0.0051178
2.85,3.35,-100.76245974,0.004463456,0.000656834,-0.00512029
2.85,3.4,-100.762401184,0.004538464,0.000584109,-0.005122573
2.85,3.45,-100.762349096,0.004604919,0.00051975,-0.005124669
2.85,3.5,-100.762302731,0.004663774,0.000462822,-0.005126596
2.85,3.55,-100.762261432,0.004716014,0.000412356,-0.00512837
2.85,3.6,-100.762224632,0.004762573,0.000367428,-0.005130001
2.85,3.65,-100.762191846,0.004804199,0.000327301,-0.0051315
2.85,3.7,-100.762162646,0.004841405,0.000291468,-0.005132873
2.85,3.75,-100.762136642,0.004874553,0.000259577,-0.00513413
2.85,3.8,-100.762113479,0.004903978,0.000231304,-0.005135282
2.85,3.85,-100.762092831,0.004930073,0.000206266,-0.005136339
2.85,3.9,-100.762074412,0.004953291,0.000184019,-0.005137311
2.85,3.95,-100.762057982,0.004974083,0.000164122,-0.005138205
2.85,4.0,-100.762043334,0.004992799,0.000146229,-0.005139028
2.9,0.5,-100.862240538,0.423713727,-0.423470603,-0.000243124
2.9,0.55,-100.894734165,0.273442964,-0.273186055,-0.00025691
2.9,0.7,-100.933065732,0.036099985,-0.035800134,-0.000299851
2.9,0.75,-100.934461174,-0.003829443,0.004143617,-0.000314174
2.9,0.8,-100.93262531,-0.032840861,0.033168473,-0.000327612
2.9,0.9,-100.9225757,-0.068860562,0.069211399,-0.000350837
2.9,0.95,-100.914670115,-0.079071762,0.079409914,-0.000338153
2.9,1.0,-100.906806304,-0.086158149,0.086557203,-0.000399053
2.9,1.05,-100.899148869,-0.091255886,0.091633077,-0.000377192
2.9,1.1,-100.890349441,-0.093956848,0.094341458,-0.00038461
2.9,1.2,-100.872324609,-0.095275729,0.095672299,-0.00039657
2.9,1.25,-100.863314901,-0.094507875,0.094909795,-0.00040192
2.9,1.3,-100.854410036,-0.093081765,0.093487706,-0.000405941
2.9,1.4,-100.837118755,-0.088850953,0.089263428,-0.000412475
2.9,1.5,-100.820983879,-0.076683917,0.078662959,-0.001979042
2.9,1.55,-100.813891427,-0.06899978,0.071377895,-0.002378115
2.9,1.6,-100.807496947,-0.061303991,0.06401127,-0.002707279
2.9,1.65,-100.801784128,-0.054001024,0.056984292,-0.002983268
2.9,1.7,-100.796713355,-0.047217619,0.050435151,-0.003217532
2.9,1.75,-100.792236364,-0.041004443,0.044421444,-0.003417001
2.9,1.8,-100.788301389,-0.035376493,0.038963573,-0.003587081
2.9,1.85,-100.784855844,-0.030327459,0.034059959,-0.0037325
2.9,1.9,-100.781848062,-0.025836408,0.029693378,-0.003856969
2.9,1.95,-100.779228616,-0.021871516,0.025834379,-0.003962863
2.9,2.0,-100.776951263,-0.018393099,0.022445506,-0.004052407
2.9,2.05,-100.774973544,-0.015356671,0.019484712,-0.00412804
2.9,2.1,-100.773257098,-0.012715699,0.016907712,-0.004192014
2.9,2.15,-100.771767731,-0.010425311,0.014671143,-0.004245832
2.9,2.2,-100.770475218,-0.008443377,0.012734291,-0.004290914
2.9,2.25,-100.769353054,-0.006730461,0.011059261,-0.004328799
2.9,2.3,-100.76837817,-0.005250515,0.0096114,-0.004360885
2.9,2.35,-100.767530574,-0.003972153,0.008360214,-0.00438806
2.9,2.4,-100.766792964,-0.002868075,0.00727915,-0.004411075
2.9,2.45,-100.766150393,-0.001914112,0.006344812,-0.0044307
2.9,2.5,-100.765589997,-0.001089099,0.005536696,-0.004447597
2.9,2.55,-100.765100688,-0.000375173,0.00483732,-0.004462148
2.9,2.6,-100.764672921,0.000242923,0.004231764,-0.004474687
2.9,2.65,-100.764298457,0.000778513,0.00370707,-0.004485584
2.9,2.7,-100.763970201,0.001243266,0.003251874,-0.00449514
2.9,2.75,-100.763682065,0.001647175,0.002856346,-0.004503521
2.9,2.8,-100.763428815,0.001998703,0.002512177,-0.00451088
2.9,2.85,-100.763205936,0.002304996,0.002212393,-0.004517389
2.9,2.9,-100.763009523,0.00257217,0.001951015,-0.004523185
2.9,2.95,-100.762836206,0.002805596,0.001722751,-0.004528347
2.9,3.0,-100.762683075,0.003010039,0.001522917,-0.004532955
2.9,3.05,-100.762547644,0.003189514,0.001347577,-0.004537092
2.9,3.1,-100.762427751,0.003347263,0.001193555,-0.004540819
2.9,3.15,-100.762321508,0.003485968,0.001058213,-0.004544181
2.9,3.2,-100.762227263,0.003608045,0.000939182,-0.004547226
2.9,3.25,-100.762143584,0.00371576,0.000834236,-0.004549996
2.9,3.3,-100.762069234,0.003811116,0.000741407,-0.004552523
2.9,3.35,-100.762003146,0.003895703,0.000659128,-0.004554832
2.9,3.4,-100.761944382,0.003970732,0.000586213,-0.004556944
2.9,3.45,-100.761892104,0.004037198,0.000521684,-0.004558882
2.9,3.5,-100.761845564,0.004096063,0.000464602,-0.004560665
2.9,3.55,-100.761804103,0.004148313,0.000413995,-0.004562308
2.9,3.6,-100.761767155,0.004194884,0.000368937,-0.004563821
2.9,3.65,-100.761734232,0.004236528,0.000328686,-0.004565214
2.9,3.7,-100.761704907,0.004273756,0.000292738,-0.004566494
2.9,3.75,-100.761678789,0.004306926,0.000260741,-0.004567667
2.9,3.8,-100.76165552,0.004336373,0.000232372,-0.004568745
2.9,3.85,-100.761634774,0.004362487,0.000207248,-0.004569735
2.9,3.9,-100.761616267,0.004385724,0.000184923,-0.004570647
2.9,3.95,-100.761599755,0.004406532,0.000164954,-0.004571486
2.9,4.0,-100.761585032,0.004425265,0.000146994,-0.004572259
2.95,0.5,-100.862215509,0.423745613,-0.423458258,-0.000287355
2.95,0.55,-100.894707805,0.273472223,-0.273173633,-0.00029859
2.95,0.6,-100.915216012,0.16722538,-0.16691547,-0.000309911
2.95,0.65,-100.92719469,0.091116837,-0.090794917,-0.00032192
2.95,0.7,-100.933035736,0.036121042,-0.035786766,-0.000334277
2.95,0.75,-100.934429883,-0.003809985,0.004156324,-0.000346339
2.95,0.8,-100.932592868,-0.032822676,0.033180074,-0.000357398
2.95,0.85,-100.928411633,-0.053813945,0.054181105,-0.000367159
2.95,0.95,-100.914640813,-0.079179472,0.079462579,-0.000283108
2.95,1.0,-100.906771706,-0.086282108,0.08661671,-0.000334602
2.95,1.05,-100.899112156,-0.091243926,0.091639388,-0.000395462
2.95,1.1,-100.89031247,-0.09394697,0.094347079,-0.000400109
2.95,1.15,-100.881329698,-0.095171988,0.095576468,-0.000404481
2.95,1.2,-100.872286612,-0.095268548,0.095676682,-0.000408134
2.95,1.25,-100.863276534,-0.094502235,0.094913549,-0.000411313
2.95,1.3,-100.85437122,-0.093076899,0.093490795,-0.000413896
2.95,1.35,-100.845625107,-0.091150855,0.091566658,-0.000415803
2.95,1.4,-100.837079376,-0.088847857,0.089265112,-0.000417255
2.95,1.55,-100.813681604,-0.069653912,0.071723294,-0.002069383
2.95,1.6,-100.807257494,-0.061928181,0.064296354,-0.002368173
2.95,1.65,-100.801519935,-0.054608401,0.057224973,-0.002616571
2.95,1.7,-100.79642814,-0.047813257,0.050640453,-0.002827197
2.95,1.75,-100.79193321,-0.041589163,0.044596665,-0.003007502
2.95,1.8,-100.78798293,-0.035951336,0.039113016,-0.00316168
2.95,1.85,-100.78452432,-0.030894436,0.034187703,-0.003293266
2.95,1.9,-100.781505359,-0.026397095,0.029802722,-0.003405627
2.95,1.95,-100.778876362,-0.022425712,0.025927433,-0.003501721
2.95,2.0,-100.776590915,-0.01894057,0.022524115,-0.003583545
2.95,2.05,-100.774606368,-0.015898349,0.019550968,-0.00365262
2.95,2.1,-100.772884165,-0.013252951,0.016963684,-0.003710733
2.95,2.15,-100.771389931,-0.01095855,0.014718355,-0.003759805
2.95,2.2,-100.770093325,-0.008972581,0.012773933,-0.003801352
2.95,2.25,-100.768967723,-0.007256263,0.011092621,-0.003836357
2.95,2.3,-100.767989933,-0.005773843,0.009639719,-0.003865876
2.95,2.35,-100.767139865,-0.004493362,0.008384347,-0.003890985
2.95,2.4,-100.766400148,-0.003387174,0.007299681,-0.003912506
2.95,2.45,-100.765755788,-0.002431452,0.006362347,-0.003930895
2.95,2.5,-100.765193848,-0.001605196,0.005551816,-0.00394662
2.95,2.55,-100.764703212,-0.00089022,0.004850414,-0.003960194
2.95,2.6,-100.764274293,-0.000271079,0.0042431,-0.003972022
2.95,2.65,-100.763898828,0.000265371,0.003716936,-0.003982307
2.95,2.7,-100.763569698,0.000730729,0.003260535,-0.003991264
2.95,2.75,-100.763280795,0.001135155,0.002863977,-0.003999132
2.95,2.8,-100.763026867,0.001487198,0.002518899,-0.004006097
2.95,2.85,-100.762803392,0.00179391,0.002218342,-0.004012251
2.95,2.9,-100.762606447,0.002061384,0.001956316,-0.004017699
2.95,2.95,-100.762432655,0.002295067,0.001727488,-0.004022555
2.95,3.0,-100.762279105,0.002499755,0.001527151,-0.004026907
2.95,3.05,-100.762143293,0.002679425,0.001351375,-0.004030801
2.95,3.1,-100.762023058,0.002837312,0.001196978,-0.00403429
2.95,3.15,-100.761916505,0.002976128,0.001061307,-0.004037435
2.95,3.2,-100.761821985,0.003098297,0.000941984,-0.004040281
2.95,3.25,-100.761738053,0.003206077,0.000836784,-0.004042861
2.95,3.3,-100.761663473,0.003301474,0.000743731,-0.004045205
